Database,Scale,Operation_Type,Scenario_Name,Average_Time_Seconds
MySQL,10000,UPDATE,update_service_price,0.0016144333330885274
MySQL,10000,UPDATE,update_diagnosis_notes,0.0022120333333077724
MySQL,10000,UPDATE,update_doctor_license,0.004040299999966616
MySQL,10000,UPDATE,update_department_phone,0.00302919999982502
MySQL,10000,DELETE,delete_test_result,0.008364700000129233
MySQL,10000,DELETE,delete_diagnosis,0.007142866666678553
MySQL,10000,DELETE,delete_patient,0.006695366666463087
MySQL,10000,DELETE,delete_performed_service,0.00669833333298205
MySQL,10000,DELETE,delete_prescription,0.009301100000508692
MySQL,10000,DELETE,delete_visit_cascade,0.01657106666668066
MongoDB,10000,CREATE,insert_patient,0.00273643333336319
MongoDB,10000,CREATE,insert_visit,0.0007576666669895834
MongoDB,10000,CREATE,insert_diagnosis,0.0007573333335434048
MongoDB,10000,CREATE,insert_prescription_with_items,0.0007037333331633514
MongoDB,10000,CREATE,insert_performed_service,0.0008368333331721564
MongoDB,10000,CREATE,insert_test_result,0.0007027333334311455
MongoDB,10000,READ,select_patient_by_id,0.0007589666665808181
MongoDB,10000,READ,select_visits_with_doctor,0.0011578333333090995
MongoDB,10000,READ,select_visit_diagnoses,0.0010504000001674285
MongoDB,10000,READ,select_patient_full_history,0.0007584666667147152
MongoDB,10000,READ,select_aggregated_costs,0.0008486000000023827
MongoDB,10000,READ,select_prescriptions_with_meds,0.0007782666662023985
MongoDB,10000,UPDATE,update_patient_name,0.0007363666669940964
MongoDB,10000,UPDATE,update_visit_status,0.0007023000001330123
MongoDB,10000,UPDATE,update_service_price,0.0006887666671294331
MongoDB,10000,UPDATE,update_diagnosis_notes,0.0007454666665580589
MongoDB,10000,UPDATE,update_doctor_license,0.006771033333886105
MongoDB,10000,UPDATE,update_department_phone,0.0008083000002443441
MongoDB,10000,DELETE,delete_test_result,0.0015165999999832518
MongoDB,10000,DELETE,delete_diagnosis,0.0014569333331261685
MongoDB,10000,DELETE,delete_patient,0.00211473333304942
MongoDB,10000,DELETE,delete_performed_service,0.0017535333333095575
MongoDB,10000,DELETE,delete_prescription,0.001566566666951985
MongoDB,10000,DELETE,delete_visit_cascade,0.0017062666668910726
Redis,10000,CREATE,insert_patient,0.0005955999998453384
Redis,10000,CREATE,insert_visit,0.0005647333334006058
Redis,10000,CREATE,insert_diagnosis,0.0005217666666794685
Redis,10000,CREATE,insert_prescription_with_items,0.00046033333304270246
Redis,10000,CREATE,insert_performed_service,0.0004157666662649717
Redis,10000,CREATE,insert_test_result,0.0004247333329961596
Redis,10000,READ,select_patient_by_id,0.0004252999994302324
Redis,10000,READ,select_visits_with_doctor,0.0004404333330967347
Redis,10000,READ,select_visit_diagnoses,0.00042816666670357034
Redis,10000,READ,select_patient_full_history,0.00046103333352220943
Redis,10000,READ,select_aggregated_costs,0.0004181000003882218
Redis,10000,READ,select_prescriptions_with_meds,0.00038159999985509785
Redis,10000,UPDATE,update_patient_name,0.0004021333334094379
Redis,10000,UPDATE,update_visit_status,0.0005101999998563164
Redis,10000,UPDATE,update_service_price,0.0003974999996595822
Redis,10000,UPDATE,update_diagnosis_notes,0.00040093333367015777
Redis,10000,UPDATE,update_doctor_license,0.0003881333335205757
Redis,10000,UPDATE,update_department_phone,0.00037343333375853643
Redis,10000,DELETE,delete_test_result,0.0007507999998779269
Redis,10000,DELETE,delete_diagnosis,0.0007511000003432855
Redis,10000,DELETE,delete_patient,0.0008535333333081022
Redis,10000,DELETE,delete_performed_service,0.000748066666953188
Redis,10000,DELETE,delete_prescription,0.0008373333336445891
Redis,10000,DELETE,delete_visit_cascade,0.0008062000000184829
PostgreSQL,100000,CREATE,insert_patient,0.005347933333117301
PostgreSQL,100000,CREATE,insert_visit,0.01248589999977412
PostgreSQL,100000,CREATE,insert_diagnosis,0.002249166666842939
PostgreSQL,100000,CREATE,insert_prescription_with_items,0.007585533333440253
PostgreSQL,100000,CREATE,insert_performed_service,0.011219000000285936
PostgreSQL,100000,CREATE,insert_test_result,0.0022281666667064806
PostgreSQL,100000,READ,select_patient_by_id,0.00042426666702037136
PostgreSQL,100000,READ,select_visits_with_doctor,0.003983900000093854
PostgreSQL,100000,READ,select_visit_diagnoses,0.005884900000334407
PostgreSQL,100000,READ,select_patient_full_history,0.010927100000420372
PostgreSQL,100000,READ,select_aggregated_costs,0.01039153333294962
PostgreSQL,100000,READ,select_prescriptions_with_meds,0.001966999999846545
PostgreSQL,100000,UPDATE,update_patient_name,0.0011365666669007624
PostgreSQL,100000,UPDATE,update_visit_status,0.0009901666668762725
PostgreSQL,100000,UPDATE,update_service_price,0.003998133333273775
PostgreSQL,100000,UPDATE,update_diagnosis_notes,0.003987833333364203
PostgreSQL,100000,UPDATE,update_doctor_license,0.0010145999998106465
PostgreSQL,100000,UPDATE,update_department_phone,0.0010194666665483965
PostgreSQL,100000,DELETE,delete_test_result,0.0021527333331808527
PostgreSQL,100000,DELETE,delete_diagnosis,0.002415333333374292
PostgreSQL,100000,DELETE,delete_patient,0.0056238999998943955
PostgreSQL,100000,DELETE,delete_performed_service,0.001993133333295797
PostgreSQL,100000,DELETE,delete_prescription,0.004517966667359967
PostgreSQL,100000,DELETE,delete_visit_cascade,0.0190172333332157
MySQL,100000,CREATE,insert_patient,0.006863500000084362
MySQL,100000,CREATE,insert_visit,0.007552866666628688
MySQL,100000,CREATE,insert_diagnosis,0.008419633333384505
MySQL,100000,CREATE,insert_prescription_with_items,0.014699466666570515
MySQL,100000,CREATE,insert_performed_service,0.009102399999695384
MySQL,100000,CREATE,insert_test_result,0.008488466666676686
MySQL,100000,READ,select_patient_by_id,0.0009176666662824573
MySQL,100000,READ,select_visits_with_doctor,0.0009673666666761468
MySQL,100000,READ,select_visit_diagnoses,0.0008748000003227693
MySQL,100000,READ,select_patient_full_history,0.0009883333329222903
MySQL,100000,READ,select_aggregated_costs,0.0010155666665620326
MySQL,100000,READ,select_prescriptions_with_meds,0.0009058000002066061
MySQL,100000,UPDATE,update_patient_name,0.004407733333209762
MySQL,100000,UPDATE,update_visit_status,0.0040633000001738155
MySQL,100000,UPDATE,update_service_price,0.0016715333334407962
MySQL,100000,UPDATE,update_diagnosis_notes,0.001781466666822477
MySQL,100000,UPDATE,update_doctor_license,0.0038230999995600237
MySQL,100000,UPDATE,update_department_phone,0.003766433333112218
MySQL,100000,DELETE,delete_test_result,0.015305166666924682
MySQL,100000,DELETE,delete_diagnosis,0.008025766666833078
MySQL,100000,DELETE,delete_patient,0.007963999999750134
MySQL,100000,DELETE,delete_performed_service,0.006699833333186689
MySQL,100000,DELETE,delete_prescription,0.006979133333516074
MySQL,100000,DELETE,delete_visit_cascade,0.014402333333237038
MongoDB,100000,CREATE,insert_patient,0.00170330000037211
MongoDB,100000,CREATE,insert_visit,0.0007791666669921445
MongoDB,100000,CREATE,insert_diagnosis,0.0007052000000840053
MongoDB,100000,CREATE,insert_prescription_with_items,0.0007445000001098379
MongoDB,100000,CREATE,insert_performed_service,0.0007274000002629085
MongoDB,100000,CREATE,insert_test_result,0.0006999000003512871
MongoDB,100000,READ,select_patient_by_id,0.0007533666663827413
MongoDB,100000,READ,select_visits_with_doctor,0.0028681333336256407
MongoDB,100000,READ,select_visit_diagnoses,0.0011990333329473895
MongoDB,100000,READ,select_patient_full_history,0.0008454666667603306
MongoDB,100000,READ,select_aggregated_costs,0.0007803333331442749
MongoDB,100000,READ,select_prescriptions_with_meds,0.0007616666662215721
MongoDB,100000,UPDATE,update_patient_name,0.0006972333333881883
MongoDB,100000,UPDATE,update_visit_status,0.0006892999996731911
MongoDB,100000,UPDATE,update_service_price,0.0006733000000167522
MongoDB,100000,UPDATE,update_diagnosis_notes,0.0007781666669567736
MongoDB,100000,UPDATE,update_doctor_license,0.031555066666442144
MongoDB,100000,UPDATE,update_department_phone,0.0009455666665113919
MongoDB,100000,DELETE,delete_test_result,0.0014968000001924036
MongoDB,100000,DELETE,delete_diagnosis,0.0014353000002908327
MongoDB,100000,DELETE,delete_patient,0.0013859999999112915
MongoDB,100000,DELETE,delete_performed_service,0.0014271000000007916
MongoDB,100000,DELETE,delete_prescription,0.0014038666668056976
MongoDB,100000,DELETE,delete_visit_cascade,0.001559599999988374
Redis,100000,CREATE,insert_patient,0.0005143666664177241
Redis,100000,CREATE,insert_visit,0.00042536666630136705
Redis,100000,CREATE,insert_diagnosis,0.00040973333367825643
Redis,100000,CREATE,insert_prescription_with_items,0.0004144000001057672
Redis,100000,CREATE,insert_performed_service,0.00039556666706630494
Redis,100000,CREATE,insert_test_result,0.0003924000002371031
Redis,100000,READ,select_patient_by_id,0.00040983333292388124
Redis,100000,READ,select_visits_with_doctor,0.0004289666664287021
Redis,100000,READ,select_visit_diagnoses,0.0003861666670369838
Redis,100000,READ,select_patient_full_history,0.00038666666599359206
Redis,100000,READ,select_aggregated_costs,0.0004245333335954153
Redis,100000,READ,select_prescriptions_with_meds,0.00038826666665651527
Redis,100000,UPDATE,update_patient_name,0.0003810000001370402
Redis,100000,UPDATE,update_visit_status,0.00045446666626958176
Redis,100000,UPDATE,update_service_price,0.00038729999990512926
Redis,100000,UPDATE,update_diagnosis_notes,0.0003889666662265275
Redis,100000,UPDATE,update_doctor_license,0.0003810000001370402
Redis,100000,UPDATE,update_department_phone,0.0003835666663386898
Redis,100000,DELETE,delete_test_result,0.0007620000002740804
Redis,100000,DELETE,delete_diagnosis,0.0007668333331215157
Redis,100000,DELETE,delete_patient,0.0007535666666929804
Redis,100000,DELETE,delete_performed_service,0.000756800000090152
Redis,100000,DELETE,delete_prescription,0.0007915333329340987
Redis,100000,DELETE,delete_visit_cascade,0.0007612000002457838
PostgreSQL,100000,CREATE,insert_patient,0.0023312333332796698
PostgreSQL,100000,CREATE,insert_visit,0.0026260333333993913
PostgreSQL,100000,CREATE,insert_diagnosis,0.002078066667309031
PostgreSQL,100000,CREATE,insert_prescription_with_items,0.004107233333646339
PostgreSQL,100000,CREATE,insert_performed_service,0.002078333333277745
PostgreSQL,100000,CREATE,insert_test_result,0.002012266666800618
PostgreSQL,100000,READ,select_patient_by_id,0.0004283333331234947
PostgreSQL,100000,READ,select_visits_with_doctor,0.0005745000001600905
PostgreSQL,100000,READ,select_visit_diagnoses,0.0005207333330569478
PostgreSQL,100000,READ,select_patient_full_history,0.0007634000000204347
PostgreSQL,100000,READ,select_aggregated_costs,0.0007848666667390111
PostgreSQL,100000,READ,select_prescriptions_with_meds,0.0005582000006446227
PostgreSQL,100000,UPDATE,update_patient_name,0.0010677333333054169
PostgreSQL,100000,UPDATE,update_visit_status,0.0010685666666176985
PostgreSQL,100000,UPDATE,update_service_price,0.0008271999998517762
PostgreSQL,100000,UPDATE,update_diagnosis_notes,0.0012632999999671786
PostgreSQL,100000,UPDATE,update_doctor_license,0.001296333333812072
PostgreSQL,100000,UPDATE,update_department_phone,0.001451266666360122
PostgreSQL,100000,DELETE,delete_test_result,0.001986166666635351
PostgreSQL,100000,DELETE,delete_diagnosis,0.0022091000003759595
PostgreSQL,100000,DELETE,delete_patient,0.0020113666666172017
PostgreSQL,100000,DELETE,delete_performed_service,0.0022748666669940576
PostgreSQL,100000,DELETE,delete_prescription,0.002059233333056909
PostgreSQL,100000,DELETE,delete_visit_cascade,0.004198066666504019
MySQL,100000,CREATE,insert_patient,0.008674566666741157
MySQL,100000,CREATE,insert_visit,0.010568666666586068
MySQL,100000,CREATE,insert_diagnosis,0.007644899999831978
MySQL,100000,CREATE,insert_prescription_with_items,0.01461373333343848
MySQL,100000,CREATE,insert_performed_service,0.0072166999998444226
MySQL,100000,CREATE,insert_test_result,0.009161700000125469
MySQL,100000,READ,select_patient_by_id,0.0009017666667811378
MySQL,100000,READ,select_visits_with_doctor,0.0068219000001287595
MySQL,100000,READ,select_visit_diagnoses,0.0009890333334017971
MySQL,100000,READ,select_patient_full_history,0.02208583333322167
MySQL,100000,READ,select_aggregated_costs,0.04543610000018816
MySQL,100000,READ,select_prescriptions_with_meds,0.0009565666662941416
MySQL,100000,UPDATE,update_patient_name,0.019646899999922123
MySQL,100000,UPDATE,update_visit_status,0.0038042333338429066
MySQL,100000,UPDATE,update_service_price,0.0028007000003829794
MySQL,100000,UPDATE,update_diagnosis_notes,0.0036336999998335764
MySQL,100000,UPDATE,update_doctor_license,0.0038333000002239714
MySQL,100000,UPDATE,update_department_phone,0.0027887333332425137
MySQL,100000,DELETE,delete_test_result,0.008433466666550279
MySQL,100000,DELETE,delete_diagnosis,0.007100099999964489
MySQL,100000,DELETE,delete_patient,0.007770300000023174
MySQL,100000,DELETE,delete_performed_service,0.007125133333526416
MySQL,100000,DELETE,delete_prescription,0.007489733333386539
MySQL,100000,DELETE,delete_visit_cascade,0.015409999999974389
MongoDB,100000,CREATE,insert_patient,0.0027963333332081675
MongoDB,100000,CREATE,insert_visit,0.0008092999999765501
MongoDB,100000,CREATE,insert_diagnosis,0.0007892333330043281
MongoDB,100000,CREATE,insert_prescription_with_items,0.0006901666665726225
MongoDB,100000,CREATE,insert_performed_service,0.0007257333333351804
MongoDB,100000,CREATE,insert_test_result,0.0007222333336661298
MongoDB,100000,READ,select_patient_by_id,0.0008530666664228193
MongoDB,100000,READ,select_visits_with_doctor,0.0012305000000196742
MongoDB,100000,READ,select_visit_diagnoses,0.0011619333333025377
MongoDB,100000,READ,select_patient_full_history,0.0007227999997970377
MongoDB,100000,READ,select_aggregated_costs,0.0007491000002725438
MongoDB,100000,READ,select_prescriptions_with_meds,0.0007508333331619118
MongoDB,100000,UPDATE,update_patient_name,0.000732399999530268
MongoDB,100000,UPDATE,update_visit_status,0.000833000000360092
MongoDB,100000,UPDATE,update_service_price,0.0006634999999732827
MongoDB,100000,UPDATE,update_diagnosis_notes,0.0007008000002315384
MongoDB,100000,UPDATE,update_doctor_license,0.027502333333359275
MongoDB,100000,UPDATE,update_department_phone,0.0009187333331889628
MongoDB,100000,DELETE,delete_test_result,0.0014282333334752668
MongoDB,100000,DELETE,delete_diagnosis,0.0014621666668972466
MongoDB,100000,DELETE,delete_patient,0.0013689000003675271
MongoDB,100000,DELETE,delete_performed_service,0.0013910999996369355
MongoDB,100000,DELETE,delete_prescription,0.0013548333336075302
MongoDB,100000,DELETE,delete_visit_cascade,0.0014898666665127773
Redis,100000,CREATE,insert_patient,0.0004769333336298587
Redis,100000,CREATE,insert_visit,0.00038860000040585874
Redis,100000,CREATE,insert_diagnosis,0.000397299999652508
Redis,100000,CREATE,insert_prescription_with_items,0.00038873333323863335
Redis,100000,CREATE,insert_performed_service,0.0003747333336529361
Redis,100000,CREATE,insert_test_result,0.0003680000002835489
Redis,100000,READ,select_patient_by_id,0.0003747666666337561
Redis,100000,READ,select_visits_with_doctor,0.0003804666666837875
Redis,100000,READ,select_visit_diagnoses,0.0003695666661466627
Redis,100000,READ,select_patient_full_history,0.00035850000009910826
Redis,100000,READ,select_aggregated_costs,0.0003830666664725868
Redis,100000,READ,select_prescriptions_with_meds,0.0003679000001284294
Redis,100000,UPDATE,update_patient_name,0.00036206666663929354
Redis,100000,UPDATE,update_visit_status,0.0003692666665907988
Redis,100000,UPDATE,update_service_price,0.00036046666658270016
Redis,100000,UPDATE,update_diagnosis_notes,0.00038296666692379705
Redis,100000,UPDATE,update_doctor_license,0.00043043333274302614
Redis,100000,UPDATE,update_department_phone,0.00042983333332813345
Redis,100000,DELETE,delete_test_result,0.0007251333330107931
Redis,100000,DELETE,delete_diagnosis,0.0007360333335479178
Redis,100000,DELETE,delete_patient,0.0007130666666247029
Redis,100000,DELETE,delete_performed_service,0.0007058666666731975
Redis,100000,DELETE,delete_prescription,0.000727500000418028
Redis,100000,DELETE,delete_visit_cascade,0.0008664000003288189
PostgreSQL,500000,CREATE,insert_patient,0.0189757666666992
PostgreSQL,500000,CREATE,insert_visit,0.06644043333320344
PostgreSQL,500000,CREATE,insert_diagnosis,0.0025621666666969154
PostgreSQL,500000,CREATE,insert_prescription_with_items,0.0213523666667849
PostgreSQL,500000,CREATE,insert_performed_service,0.0020965000000311798
PostgreSQL,500000,CREATE,insert_test_result,0.001971800000016325
PostgreSQL,500000,READ,select_patient_by_id,0.0010042000003522844
PostgreSQL,500000,READ,select_visits_with_doctor,0.016883566666668532
PostgreSQL,500000,READ,select_visit_diagnoses,0.01849473333337907
PostgreSQL,500000,READ,select_patient_full_history,0.025578700000248016
PostgreSQL,500000,READ,select_aggregated_costs,0.024366933333415847
PostgreSQL,500000,READ,select_prescriptions_with_meds,0.013322000000092279
PostgreSQL,500000,UPDATE,update_patient_name,0.0011288333334960043
PostgreSQL,500000,UPDATE,update_visit_status,0.0010610666668071644
PostgreSQL,500000,UPDATE,update_service_price,0.018708299999768013
PostgreSQL,500000,UPDATE,update_diagnosis_notes,0.023155199999867666
PostgreSQL,500000,UPDATE,update_doctor_license,0.0010922999999820604
PostgreSQL,500000,UPDATE,update_department_phone,0.001008966666328585
PostgreSQL,500000,DELETE,delete_test_result,0.0020506999999270192
PostgreSQL,500000,DELETE,delete_diagnosis,0.0019610999997894396
PostgreSQL,500000,DELETE,delete_patient,0.01945643333328917
PostgreSQL,500000,DELETE,delete_performed_service,0.0022167000000384482
PostgreSQL,500000,DELETE,delete_prescription,0.01593133333305256
