Database,Scale,Operation_Type,Scenario_Name,Average_Time_Seconds
MongoDB,10000,READ,read_mock,0.0007443666690960526
MongoDB,10000,READ,read_mock,0.000703166665819784
MongoDB,10000,CREATE,create_mock,0.0006626666678736607
MongoDB,10000,CREATE,create_mock,0.00069390000620236
MongoDB,10000,CREATE,create_mock,0.0006916666558633248
MongoDB,10000,CREATE,create_mock,0.0007622333359904587
MongoDB,10000,CREATE,create_mock,0.0006571999983862042
MongoDB,10000,UPDATE,update_mock,0.0006939333591920634
MongoDB,10000,UPDATE,update_mock,0.0007050333467001716
MongoDB,10000,UPDATE,update_mock,0.0006663333624601364
MongoDB,10000,UPDATE,update_mock,0.0007250333243670563
MongoDB,10000,UPDATE,update_mock,0.0007207666640169919
MongoDB,10000,DELETE,delete_mock,0.0007732000085525215
MongoDB,10000,DELETE,delete_mock,0.000682966667227447
MongoDB,10000,DELETE,delete_mock,0.0006796666615021726
MongoDB,10000,DELETE,delete_mock,0.0006817666774926087
MongoDB,10000,DELETE,delete_mock,0.0007662333470458785
MongoDB,10000,DELETE,delete_mock,0.0006629666895605624
Redis,10000,CREATE,create_mock,0.0004881000107464691
Redis,10000,CREATE,create_mock,0.00042153334167475504
Redis,10000,CREATE,create_mock,0.0003926000014568369
Redis,10000,CREATE,create_mock,0.00038439999722565216
Redis,10000,CREATE,create_mock,0.00038053335932393867
Redis,10000,CREATE,create_mock,0.0003814333467744291
Redis,10000,READ,read_mock,0.0003793333501865466
Redis,10000,READ,read_mock,0.00041723332833498716
Redis,10000,READ,read_mock,0.00038766666936377686
Redis,10000,READ,read_mock,0.000471800003045549
Redis,10000,READ,read_mock,0.00036993333681796986
Redis,10000,READ,read_mock,0.0003747333151598771
Redis,10000,UPDATE,update_mock,0.0003782333418106039
Redis,10000,UPDATE,update_mock,0.00038643334604178864
Redis,10000,UPDATE,update_mock,0.0004065000102855265
Redis,10000,UPDATE,update_mock,0.0003795666658940415
Redis,10000,UPDATE,update_mock,0.0003859000086473922
Redis,10000,UPDATE,update_mock,0.00037376667993764084
Redis,10000,DELETE,delete_mock,0.00037870001203070086
Redis,10000,DELETE,delete_mock,0.00039706666332979995
Redis,10000,DELETE,delete_mock,0.0004597000079229474
Redis,10000,DELETE,delete_mock,0.00037133332807570696
Redis,10000,DELETE,delete_mock,0.0003687333470831315
Redis,10000,DELETE,delete_mock,0.0003735999925993383
PostgreSQL,10000,CREATE,insert_patient,0.0022027999899970987
PostgreSQL,10000,CREATE,insert_visit,0.0025428333319723606
PostgreSQL,10000,CREATE,insert_diagnosis,0.002121033341002961
PostgreSQL,10000,CREATE,insert_prescription,0.004036233333560328
PostgreSQL,10000,CREATE,insert_service,0.0022590666582497456
PostgreSQL,10000,CREATE,insert_test_result,0.002010933317554494
PostgreSQL,10000,READ,read_patient_by_id,0.0004320333246141672
PostgreSQL,10000,READ,read_visits_with_doctor,0.0006439666613005102
